id_set;clauses;k_sat;n_var;num_clauses
5341;[[3], [-1, -5, -2]];3;5;2
5342;[[3, -2], [-5]];3;5;2
5343;[[2, -3, 1], [-1, 3, -2], [-2, -3, -5]];3;5;3
5344;[[-3, 2, 1], [2, -4, 1], [4]];3;5;3
5345;[[-1, -3], [4, -3]];3;5;2
5346;[[-1, -2], [-3], [-5]];3;5;3
5347;[[-3, -1], [3, -5], [-5, -4, -1]];3;5;3
5348;[[1, -4], [-1, 2, 4], [3, -1]];3;5;3
5349;[[3], [-3, -1]];3;5;2
5350;[[3], [4, -5], [-4, 1, -2]];3;5;3
5351;[[-2, -5], [-2, -1, 3], [-1, -5, -4]];3;5;3
5352;[[-2, 4], [-3, -4, -1]];3;5;2
5353;[[1, -5, 3], [-5, -3], [-3]];3;5;3
5354;[[-5, 4, -1], [-3]];3;5;2
5355;[[-5, 1, 2], [-1]];3;5;2
5356;[[4, -2], [-5], [3, 4, 2]];3;5;3
5357;[[-5, 3, 1], [-3, -2, 1], [-4, -1]];3;5;3
5358;[[-4, -3, 1], [-5, 4, -3], [4]];3;5;3
5359;[[4, -3], [2, 1, -4]];3;5;2
5360;[[-2, -3], [-3, -2], [-4]];3;5;3
5361;[[3], [4, -1], [2]];3;5;3
5362;[[-3], [3, 4, 1], [-3, -2, 1]];3;5;3
5363;[[-3], [1], [-3, -1, -5]];3;5;3
5364;[[2], [-1]];3;5;2
5365;[[4, -3, 1], [-4, 3, 2]];3;5;2
5366;[[1, 2, -4], [2, -3], [-3]];3;5;3
5367;[[4, -5], [1, 3]];3;5;2
5368;[[3, -2], [-2, 1, 4], [-3, 4, 1]];3;5;3
5369;[[-4, 1], [-1, 3]];3;5;2
5370;[[-4, -2], [-1, 4, -2]];3;5;2
5371;[[4], [4, -3, 1]];3;5;2
5372;[[2, 4], [3, -4, 1]];3;5;2
5373;[[-3], [1, -4], [-4, -5, 1]];3;5;3
5374;[[4, -5], [-4, 3], [2, -1, 4]];3;5;3
5375;[[-3, -1], [-3, -2, 1], [-4, -1]];3;5;3
5376;[[-5, -1, -4], [3, 4], [4, -2, -5]];3;5;3
5377;[[2], [-4, -1, 2], [-5]];3;5;3
5378;[[3, 1, -2], [3], [2]];3;5;3
5379;[[-4, -5], [-1, -5, -2], [2, -3, 1]];3;5;3
5380;[[1], [-5], [3, 2]];3;5;3
5381;[[2, -5, -3], [-5, 3], [4, 1, -3]];3;5;3
5382;[[-3], [3, -4]];3;5;2
5383;[[2, 3, -5], [-2, -1]];3;5;2
5384;[[-3, -4], [1, 4], [-4]];3;5;3
5385;[[-4, -5], [1, 3, 2]];3;5;2
5386;[[-5], [-3, -4, -1], [-2, -4, 1]];3;5;3
5387;[[-4], [3]];3;5;2
5388;[[-5, -1], [4]];3;5;2
5389;[[-3, -5], [-3, -1, 2], [-5, -2, -3]];3;5;3
5390;[[2, -5], [3]];3;5;2
5391;[[-1, 2, 4], [3]];3;5;2
5392;[[-2], [4, -1, -3], [-1]];3;5;3
5393;[[-5], [-4, -1]];3;5;2
5394;[[-3], [-5, 3], [-2]];3;5;3
5395;[[1], [4]];3;5;2
5396;[[-3], [1, -4], [-2]];3;5;3
5397;[[-4, -5], [-1, -3, -4], [-3]];3;5;3
5398;[[1, 2], [3]];3;5;2
5399;[[3, 1], [4]];3;5;2
5400;[[2], [-4], [-5, -2, 4]];3;5;3
5401;[[-1], [3], [4]];3;5;3
5402;[[3], [-2], [2, 1]];3;5;3
5403;[[4], [-2]];3;5;2
5404;[[-3], [-4, 1]];3;5;2
5405;[[-1, -5, 3], [-2, -3]];3;5;2
5406;[[-1, 2], [-3, 2], [-5, 1, 3]];3;5;3
5407;[[3, -5, -1], [-1, -2], [-2, 1, -5]];3;5;3
5408;[[2], [2, -1], [-5]];3;5;3
5409;[[-2, 1], [-3, -1, -5]];3;5;2
5410;[[-3, 4], [-2, 1, 4]];3;5;2
5411;[[-4, -1], [-2, 1, 3], [4, 2]];3;5;3
5412;[[-4], [-1], [-4, -2]];3;5;3
5413;[[-2, 4], [-3, -1], [3, 4, -1]];3;5;3
5414;[[-1, -3], [2], [2, -1, -3]];3;5;3
5415;[[-2, 3], [2], [3]];3;5;3
5416;[[-2], [4]];3;5;2
5417;[[3], [4, -2, -1]];3;5;2
5418;[[2, 1, 3], [-5, 3], [3, 4]];3;5;3
5419;[[-5], [-1, -2, 3]];3;5;2
5420;[[-2, 3], [-2]];3;5;2
5421;[[-3], [2, -1], [-2, -4]];3;5;3
5422;[[-2, -5, -4], [-4, 1, -2]];3;5;2
5423;[[-3, -5, 1], [-5, 1], [3, -4, -1]];3;5;3
5424;[[-1], [4, -5]];3;5;2
5425;[[-4, -5, 3], [-2, -3], [4, 3, -2]];3;5;3
5426;[[-5, 1, -2], [3, 2], [4, -3]];3;5;3
5427;[[-1], [1, 2, 4]];3;5;2
5428;[[2, -5], [-2, -3]];3;5;2
5429;[[3, -1], [-3, 1]];3;5;2
5430;[[-1, -4, 3], [-2, -1], [3, -2]];3;5;3
5431;[[2, -1], [2, -5, -4], [-2, 3]];3;5;3
5432;[[-5, -3, -4], [4, -3, 1], [-1, 4]];3;5;3
5433;[[3], [-1, -4, -5], [-1, -3]];3;5;3
5434;[[2, -4, -3], [-4]];3;5;2
5435;[[4], [3, 1]];3;5;2
5436;[[4, -2], [-5, 4, 3], [4, 1, -3]];3;5;3
5437;[[2, 3], [2]];3;5;2
5438;[[-5], [1]];3;5;2
5439;[[3, 4, -1], [-2, -4, 3], [-5, 4]];3;5;3
5440;[[3], [-3, -2, 1]];3;5;2
5441;[[1, -5, 2], [1, -4]];3;5;2
5442;[[3, -5, 4], [-3, -2, -4], [-3, -5]];3;5;3
5443;[[-2, 1, -5], [1, -2], [-5, -1]];3;5;3
5444;[[3], [-2], [-5, 3]];3;5;3
5445;[[4], [3]];3;5;2
5446;[[2], [4, -1, -5], [4, -5, -1]];3;5;3
5447;[[2], [-3, -4, -2], [-5]];3;5;3
5448;[[-1, -4, -5], [-2, 1, -4]];3;5;2
5449;[[-4, -5], [-2, -5], [1, 3, -5]];3;5;3
5450;[[2], [3]];3;5;2
5451;[[4, -1], [1]];3;5;2
5452;[[2], [3]];3;5;2
5453;[[-5], [-3, 4, -5], [1]];3;5;3
5454;[[1], [3, 1], [-4, -2, -5]];3;5;3
5455;[[1, -5], [2, 3]];3;5;2
5456;[[-5, 2, -4], [-4], [-3, -4]];3;5;3
5457;[[2, -4], [-3]];3;5;2
5458;[[-3], [-1, -5], [1]];3;5;3
5459;[[2, -3], [-1], [-2]];3;5;3
5460;[[1], [-4], [-3]];3;5;3
5461;[[-5, -1, 3], [-5], [1, -3, -2]];3;5;3
5462;[[2, 4], [2, -1, 3], [2]];3;5;3
5463;[[-5, -2], [2, 3, -4]];3;5;2
5464;[[3, -5], [-4, 1], [-5]];3;5;3
5465;[[-4, 1], [-4, -1, 2], [4, -5, 3]];3;5;3
5466;[[1, -3, 2], [3, 2], [-5]];3;5;3
5467;[[2, -4], [-3, 2]];3;5;2
5468;[[-2, -5], [1]];3;5;2
5469;[[-1, -3], [2]];3;5;2
5470;[[4, 2, -1], [-3, -5, -2]];3;5;2
5471;[[-4, -5, 3], [3]];3;5;2
5472;[[1], [3]];3;5;2
5473;[[1, 2], [-5, 3, 1], [-2, -5]];3;5;3
5474;[[1, -5, 2], [-2, 1, -4], [-1]];3;5;3
5475;[[1], [-1, -4]];3;5;2
5476;[[-1, -5, -4], [3, 2], [1]];3;5;3
5477;[[-5], [-2]];3;5;2
5478;[[-3, -5], [2], [4, 3]];3;5;3
5479;[[3, 4, -2], [-3]];3;5;2
5480;[[4, 3, 2], [-2, 1], [-1]];3;5;3
5481;[[4, 3, 1], [1, 2]];3;5;2
5482;[[-4, -1, -5], [-2, -4, -3], [-5, 1]];3;5;3
5483;[[-3, 1], [-1, -3, -5], [-4, -2, -5]];3;5;3
5484;[[-2, -4], [2], [1]];3;5;3
5485;[[-1], [3]];3;5;2
5486;[[-1, 2, -3], [4]];3;5;2
5487;[[4, 2, -1], [1, 3]];3;5;2
5488;[[-4, 1], [4, 1]];3;5;2
5489;[[-2, 4, 1], [-5, -4, 2]];3;5;2
5490;[[-4, -1], [-2, 1], [1, 3, 2]];3;5;3
5491;[[-4, -1], [-2, 3, -4], [-5, -2, 3]];3;5;3
5492;[[-5, -1], [-3], [-3, 4, -1]];3;5;3
5493;[[-3], [-5, -2]];3;5;2
5494;[[3], [-2, 4], [-2, 3, -5]];3;5;3
5495;[[-5, -4], [-4, -5], [-5, 2]];3;5;3
5496;[[2, 3], [-1], [1, -3, 4]];3;5;3
5497;[[-1, 3], [-1, -4, 2], [-3, -5]];3;5;3
5498;[[-2, -4, 1], [4, -3], [2]];3;5;3
5499;[[-4], [-2, -3, -5]];3;5;2
5500;[[-1, -3, 2], [-4], [3]];3;5;3
5501;[[-4, -1, 3], [3], [-5]];3;5;3
5502;[[2], [-4, -5, -2]];3;5;2
5503;[[1, 2, -5], [3, 4, 1], [4]];3;5;3
5504;[[2, 3, -5], [3, -4, -5], [-5, -1, -3]];3;5;3
5505;[[-2, -5, 3], [1, -5], [2, -3, -1]];3;5;3
5506;[[4, -5, 1], [-3, -5], [-4, 3, 2]];3;5;3
5507;[[3, -1, 4], [-5], [-2, 4]];3;5;3
5508;[[2, 1, 3], [-4, -5]];3;5;2
5509;[[3], [-2, 4, -1]];3;5;2
5510;[[-4, 2, -1], [-1]];3;5;2
5511;[[-3, 2], [-3, -2, 4], [2]];3;5;3
5512;[[-5, 3, -1], [-5, -1], [3]];3;5;3
5513;[[-3, -1], [2]];3;5;2
5514;[[-4], [1, -4, -5]];3;5;2
5515;[[1, 3, -4], [3]];3;5;2
5516;[[1, -5], [-1], [4]];3;5;3
5517;[[4, -1, 2], [-4, 1], [2]];3;5;3
5518;[[-4, 2], [-3, -5], [-3, -4, 1]];3;5;3
5519;[[-3], [-4, 3]];3;5;2
5520;[[-4, 3, -2], [2, 3], [2, 1]];3;5;3
5521;[[3, -1], [-3, -1, -2], [-3, -4]];3;5;3
5522;[[3], [-4, 2, 1]];3;5;2
5523;[[2, -4, -5], [-1, 2, -3], [3]];3;5;3
5524;[[2, -3], [-2, -4]];3;5;2
5525;[[2, -1, -3], [-1], [-1, 2]];3;5;3
5526;[[4, 3], [-1]];3;5;2
5527;[[-3, 2, -1], [-3, 1], [-4, 1]];3;5;3
5528;[[-3, -5, 4], [1, -2, -5], [3, 2, 1]];3;5;3
5529;[[-5], [-2, -4, 3]];3;5;2
5530;[[-1, -5, 3], [-5, -1]];3;5;2
5531;[[-4, -2, 1], [-2, 1, 3], [3, -2]];3;5;3
5532;[[-3, -5], [-3, 1, -5], [3]];3;5;3
5533;[[-5, 2], [-4, -3], [-2, 1, -3]];3;5;3
5534;[[2], [1, -4], [-5, -3]];3;5;3
5535;[[-1, 4, -3], [2, 4, 1]];3;5;2
5536;[[3, 1], [1]];3;5;2
5537;[[-4, -5, 1], [-3]];3;5;2
5538;[[-3], [-5]];3;5;2
5539;[[-4], [3]];3;5;2
5540;[[-4, 3], [-3, -5]];3;5;2
5541;[[4, 2], [3, -1]];3;5;2
5542;[[-1, 4], [-5, -2], [2, -4, -5]];3;5;3
5543;[[-5], [-2]];3;5;2
5544;[[-2, 4], [3, 1]];3;5;2
5545;[[-3, 1, -2], [-2]];3;5;2
5546;[[3, -1], [-4, 1], [4]];3;5;3
5547;[[4], [2], [-1]];3;5;3
5548;[[-4], [-2], [-4, 2]];3;5;3
5549;[[-2, 4], [-4, 1], [3]];3;5;3
5550;[[-4, -5], [-3, 1]];3;5;2
5551;[[-5], [1, -3, -5], [-4]];3;5;3
5552;[[-5, -2], [-2, -4], [4, 2]];3;5;3
5553;[[3, -2, 1], [-5, -4, -1]];3;5;2
5554;[[-4], [-1], [4, 3]];3;5;3
5555;[[-1, 4], [4, -3], [-5]];3;5;3
5556;[[4], [1, 2], [4, 3]];3;5;3
5557;[[4], [-5], [-4, 1, -5]];3;5;3
5558;[[3, -1], [-3, 2]];3;5;2
5559;[[3], [-4], [-1, -3, 4]];3;5;3
5560;[[-3], [-3, 1, 4]];3;5;2
5561;[[1, -3], [4, 3], [2, 4]];3;5;3
5562;[[3], [2]];3;5;2
5563;[[2, 3, -1], [3, -2], [3]];3;5;3
5564;[[-4], [-3]];3;5;2
5565;[[1], [-5]];3;5;2
5566;[[-4, -3], [-2], [-5]];3;5;3
5567;[[3, 4], [-3, -4], [1, -5, -2]];3;5;3
5568;[[2, -4], [2, 3, -5]];3;5;2
5569;[[-3, 1], [1, -4, -5]];3;5;2
5570;[[-1, -5], [-1, 3], [-4, -5, -3]];3;5;3
5571;[[-3], [1, -2, -3]];3;5;2
5572;[[-2], [-5, -1, -3], [1, 2]];3;5;3
5573;[[-2, -3, -5], [-1, -4, -2], [-2, 1, -3]];3;5;3
5574;[[-5, -1], [2, 4], [-1, 2]];3;5;3
5575;[[1, 2, -4], [-2, 1]];3;5;2
5576;[[2, 4], [1]];3;5;2
5577;[[1, -2, 3], [-3, 1, -4], [4, -2, -5]];3;5;3
5578;[[1], [-1, 2, -5]];3;5;2
5579;[[-4, -5, -2], [1], [-3]];3;5;3
5580;[[1, -2, -3], [-4, -5]];3;5;2
5581;[[1, -4, -5], [4]];3;5;2
5582;[[-3], [3, 4], [-3, -2]];3;5;3
5583;[[3, -4], [-1, -5, -3], [4, 2, 1]];3;5;3
5584;[[-5], [2, -4], [-1, -2, 4]];3;5;3
5585;[[2, -3], [3, 2]];3;5;2
5586;[[-2, 3], [3], [-5, 1]];3;5;3
5587;[[4, 2], [-2, -1]];3;5;2
5588;[[3], [2], [-3, 1]];3;5;3
5589;[[1], [3, -2], [-3, -2]];3;5;3
5590;[[4], [2, -5, 3]];3;5;2
5591;[[-3, 2, -4], [-1, -5]];3;5;2
5592;[[-2, -5], [-5], [1]];3;5;3
5593;[[-3], [1]];3;5;2
5594;[[-1, -4], [2]];3;5;2
5595;[[4, -5, 3], [-3]];3;5;2
5596;[[-1], [3], [-3, -4, 2]];3;5;3
5597;[[2], [-1, 3], [-4, -1]];3;5;3
5598;[[3], [2, -3, -1]];3;5;2
5599;[[-1], [4, -5, -2]];3;5;2
5600;[[-5, 3, -2], [3]];3;5;2
5601;[[3], [-2]];3;5;2
5602;[[-3, -2], [2], [-2, -3]];3;5;3
5603;[[-2, 4, -1], [-3]];3;5;2
5604;[[-2], [2, 4], [1]];3;5;3
5605;[[1, -2], [1, 2], [-3, 2]];3;5;3
5606;[[-5, -1, 3], [-4, -2], [2, -4, -5]];3;5;3
5607;[[3], [1, -4]];3;5;2
5608;[[-3, 2, -5], [-2, -5]];3;5;2
5609;[[1, -5, -2], [-4]];3;5;2
5610;[[1, -5], [1]];3;5;2
5611;[[-3, 4, 1], [3], [-2]];3;5;3
5612;[[3, -4], [-3, -1], [-5, -2]];3;5;3
5613;[[-1], [-4]];3;5;2
5614;[[1, -3], [3, -2, -1]];3;5;2
5615;[[-5, 3], [1, -5, -2], [4, 2, 1]];3;5;3
5616;[[-2, -1], [-4, -2, -5], [-2]];3;5;3
5617;[[-2], [-3, -4, -2]];3;5;2
5618;[[-5, 4, -3], [-1, -3, -5]];3;5;2
5619;[[4], [-4, -1, -2], [3, 1]];3;5;3
5620;[[3, 2], [-5, -2, 1]];3;5;2
5621;[[-1, -5, -3], [-3, 2], [1, -5]];3;5;3
5622;[[-1, 3], [-4]];3;5;2
5623;[[1, -2, -5], [4, 2, 1]];3;5;2
5624;[[2, -5], [-3]];3;5;2
5625;[[-3, -4, -2], [-1, 2], [4, -1]];3;5;3
5626;[[-2, 3], [1, -5]];3;5;2
5627;[[2, 4, 3], [4, -1], [-1, 2]];3;5;3
5628;[[-1, -2], [2, 3, 4], [-1, -2, -3]];3;5;3
5629;[[2, -4], [-1], [-1, -2]];3;5;3
5630;[[-3], [1, -4, -3], [1, -3]];3;5;3
5631;[[2, 3, -5], [3, -4, -1], [4]];3;5;3
5632;[[-2, 3, -4], [-1, 4], [-5]];3;5;3
5633;[[-4, 1], [-3, 1, -4]];3;5;2
5634;[[3, 1, -4], [2], [-1]];3;5;3
5635;[[-2], [3, 4], [-4]];3;5;3
5636;[[3, 2], [3]];3;5;2
5637;[[-4, 3], [2, 3, -1]];3;5;2
5638;[[-2], [-4], [1, 4, 3]];3;5;3
5639;[[-1, 4], [-2, -3, 1]];3;5;2
5640;[[-5, -4, 3], [3]];3;5;2
5641;[[-5], [2, -5], [3, 2, -5]];3;5;3
5642;[[3], [-5], [4, -3, -5]];3;5;3
5643;[[1, 3, -5], [-4, 3, -1], [-1]];3;5;3
5644;[[2, -5, 4], [3, -2]];3;5;2
5645;[[-1, 4], [2, -5]];3;5;2
5646;[[4, 3, -1], [2, -1, -4], [-5, 2]];3;5;3
5647;[[-5, -2, -3], [1], [-5, -2, 4]];3;5;3
5648;[[3], [-4, -3, 2]];3;5;2
5649;[[4], [-4, -3, -5]];3;5;2
5650;[[3, -2, -1], [2]];3;5;2
5651;[[-2], [-1]];3;5;2
5652;[[3], [-1]];3;5;2
5653;[[2], [3, -4, -2], [-1, -4, 2]];3;5;3
5654;[[1, -4], [-4, 2, -3], [-2]];3;5;3
5655;[[4, -1], [-4, 1, 2], [4, -2]];3;5;3
5656;[[-3, 4, 2], [-3, -1, -4]];3;5;2
5657;[[4, 3], [2, 4], [-5, 1]];3;5;3
5658;[[3], [-2, -3], [-1]];3;5;3
5659;[[-5], [4, 3, 2]];3;5;2
5660;[[1, -4], [1, 3, -4]];3;5;2
5661;[[3, -2, -4], [-3, 2], [-1]];3;5;3
5662;[[3], [3, -5], [-4, 1]];3;5;3
5663;[[2, -5], [-5, -2, 4]];3;5;2
5664;[[4, 3], [-5, -2]];3;5;2
5665;[[-4, -2, 1], [3]];3;5;2
5666;[[-5, 1], [3]];3;5;2
5667;[[4, -2, 3], [-3]];3;5;2
5668;[[1, -5], [-4, -5, -2], [-5]];3;5;3
5669;[[-1], [3, 4, -1], [-2, -3, 4]];3;5;3
5670;[[-1], [-2], [1, 3, 4]];3;5;3
5671;[[2, -3], [1, 3, -5], [-5]];3;5;3
5672;[[-3], [-5, 2, 1], [3, -5, -2]];3;5;3
5673;[[2, 3, 4], [-3], [3, 2]];3;5;3
5674;[[2], [-1, -4, -5]];3;5;2
5675;[[-5, -4], [2, 3, -1]];3;5;2
5676;[[1], [-5, -1, -3], [-2, 4]];3;5;3
5677;[[-2], [3, -4, 1], [4]];3;5;3
5678;[[3, 2, 1], [4, -2], [-4, 1]];3;5;3
5679;[[-2], [-5, 2], [-4, -5, 3]];3;5;3
5680;[[-4, -3, -5], [3, 2]];3;5;2
5681;[[-4, 2, 1], [3, -2, 4]];3;5;2
5682;[[2], [4, -5, 3], [-1]];3;5;3
5683;[[-5], [-5, 2, 3]];3;5;2
5684;[[-2], [-3, -4, -5], [-5, 4]];3;5;3
5685;[[-1, -5], [2, 4]];3;5;2
5686;[[4, 2], [-1, -4], [-5, -2]];3;5;3
5687;[[-3], [-3, 1, -4], [-2]];3;5;3
5688;[[2, 1], [4], [-3]];3;5;3
5689;[[-4, 3, 1], [4, -2, 1]];3;5;2
5690;[[-2, -1], [-2, -3], [4, 3]];3;5;3
5691;[[3, 4], [3, -1]];3;5;2
5692;[[-3, 1], [4, 3, 1], [-1]];3;5;3
5693;[[2], [1, -5]];3;5;2
5694;[[-2, 3], [-1]];3;5;2
5695;[[-3, 1, -4], [1]];3;5;2
5696;[[-2, -5], [-2, -1, -3], [-2, -1, -5]];3;5;3
5697;[[4, 2], [-2, -3], [3, 4, 2]];3;5;3
5698;[[-2, -4], [-3]];3;5;2
5699;[[-4], [-5, 3]];3;5;2
5700;[[1, 4, -5], [-2, -4]];3;5;2
5701;[[-2, -3], [-5, 1]];3;5;2
5702;[[-4, 1], [2, 1, -5]];3;5;2
5703;[[-1, -4, 3], [4]];3;5;2
5704;[[3, -4], [-2, -4, -5], [3]];3;5;3
5705;[[-4], [-1, -4]];3;5;2
5706;[[4], [2]];3;5;2
5707;[[-3], [2], [1, -4, -5]];3;5;3
5708;[[-4, 2, -5], [-5, 2]];3;5;2
5709;[[-5], [-4, -5]];3;5;2
5710;[[2, 1, -5], [-1, 3]];3;5;2
5711;[[1, -3, 4], [-1, 4, 3]];3;5;2
5712;[[-1], [1, -3, 2]];3;5;2
5713;[[1], [2, 3]];3;5;2
5714;[[-1, -2, 4], [1, -5, -4]];3;5;2
5715;[[2], [-1, -5]];3;5;2
5716;[[-2, 1], [2, -1, -3], [-3, 2]];3;5;3
5717;[[-3, 4], [3, -1, -4], [-2, -1, -4]];3;5;3
5718;[[-4, 3, 1], [-2, -4]];3;5;2
5719;[[-4], [-3], [1, -3, 4]];3;5;3
5720;[[-5, 1], [4, -2, 3], [2, 1, 3]];3;5;3
5721;[[3, -5, -4], [1, 3, 4], [2, -4, 1]];3;5;3
5722;[[4], [-2, 4, 3]];3;5;2
5723;[[1, 3, 4], [2, 4], [2, -3]];3;5;3
5724;[[4], [-5, 3], [-4, 3, 2]];3;5;3
5725;[[-3], [4, 2]];3;5;2
5726;[[-1], [-2, 3, -4], [1, 2]];3;5;3
5727;[[-2, -1, 4], [-2, -4]];3;5;2
5728;[[-3], [-3, 2], [1, -3]];3;5;3
5729;[[1, -5, -2], [-4], [-1, 2]];3;5;3
5730;[[1], [-4], [-5, -3, -1]];3;5;3
5731;[[3, 1, 2], [-4, 3, -1], [1, -5]];3;5;3
5732;[[2, -4, -1], [1, -2], [3]];3;5;3
5733;[[2, -1, -4], [1, 2]];3;5;2
5734;[[-4], [3]];3;5;2
5735;[[-3, 1, 4], [4]];3;5;2
5736;[[3, 4, 2], [-5, 4]];3;5;2
5737;[[2], [1, -5], [-5, 4, 3]];3;5;3
5738;[[-4], [-3, -4]];3;5;2
5739;[[-1, -5, -4], [2, -1], [4, 1, -3]];3;5;3
5740;[[-1], [-2, -3], [4, 2, -1]];3;5;3
5741;[[-5, -1], [-5, -3, -2], [3, -1]];3;5;3
5742;[[-3], [-2, 3]];3;5;2
5743;[[1, -4], [-3, -1], [-4, -2]];3;5;3
5744;[[2, 1, -4], [-3, -5], [4, -1, 3]];3;5;3
5745;[[3, -4], [-2, 1]];3;5;2
5746;[[4], [-1, -3, -2]];3;5;2
5747;[[-4, -3, -1], [4, -5]];3;5;2
5748;[[-1, 4], [3], [-1]];3;5;3
5749;[[1], [1, -2]];3;5;2
5750;[[-5, 4], [-4]];3;5;2
5751;[[4, 2, -5], [-3, -5]];3;5;2
5752;[[4], [2]];3;5;2
5753;[[-1, 3, -2], [-4, -1, -3]];3;5;2
5754;[[-4, 2], [-4, -5, 2]];3;5;2
5755;[[-5, 2, 1], [1, -2], [4]];3;5;3
5756;[[3, 2, -4], [-2, 3, -1], [-3, -5]];3;5;3
5757;[[-3, -5, 1], [1], [-5, -4, 1]];3;5;3
5758;[[-1, -3], [-3], [-3, -5, 2]];3;5;3
5759;[[-2, -1, 4], [-4], [1, 3, -5]];3;5;3
5760;[[3], [4, -5, -3]];3;5;2
5761;[[-1], [4, 3, -5]];3;5;2
5762;[[2, 4], [1, 3, 2], [-2, -4, 3]];3;5;3
5763;[[3, -4, -1], [-5]];3;5;2
5764;[[-4], [1, -3], [3]];3;5;3
5765;[[1], [4, -5]];3;5;2
5766;[[1], [-5, 3], [2]];3;5;3
5767;[[2], [1, -3, -5]];3;5;2
5768;[[1, 4], [-4, 3]];3;5;2
5769;[[-1, 2], [2], [-4, -2]];3;5;3
5770;[[1, -3, 2], [-4, -2, 3], [3]];3;5;3
5771;[[4], [4, 2], [-3]];3;5;3
5772;[[1], [-3, -1, -2]];3;5;2
5773;[[1, 2, -4], [-1]];3;5;2
5774;[[3, -2], [4, -3, 1], [-2, 3]];3;5;3
5775;[[-4, -5, 2], [3, 1, 2]];3;5;2
5776;[[-5], [1, 4], [-4, -2]];3;5;3
5777;[[-5, -3], [-1]];3;5;2
5778;[[-2, -4, -1], [-1, -3, 2], [-2]];3;5;3
5779;[[2, 1], [-5], [2]];3;5;3
5780;[[-5, 4, -3], [-4], [2, 3, -5]];3;5;3
5781;[[-2], [4]];3;5;2
5782;[[1], [2]];3;5;2
5783;[[1], [-5]];3;5;2
5784;[[-4], [-3, -5], [-4, -1, -5]];3;5;3
5785;[[2, -5, 1], [1], [-2, -3, -1]];3;5;3
5786;[[4], [-1, -2], [2]];3;5;3
5787;[[-3, -4], [1, -4]];3;5;2
5788;[[1], [-2], [-4, -1, 3]];3;5;3
5789;[[-1, 2, -5], [3, -4], [2]];3;5;3
5790;[[-3], [-5], [3, -1, -5]];3;5;3
5791;[[-5], [-1, 4, -2], [2, 4, -3]];3;5;3
5792;[[-4, -5, 1], [3, -2], [1, 3, -4]];3;5;3
5793;[[-3, -4], [-3, -5, 2]];3;5;2
5794;[[-1, -4, 2], [1, 4, 2]];3;5;2
5795;[[-2, -5], [-3], [-2, 3, 4]];3;5;3
5796;[[-5], [-4]];3;5;2
5797;[[4, 3], [-1]];3;5;2
5798;[[3], [-3, -4]];3;5;2
5799;[[2], [3, 1, -4], [-4, -3, 1]];3;5;3
5800;[[2, -3, -1], [-4, -3]];3;5;2
5801;[[2, -1, -4], [-3, -2]];3;5;2
5802;[[3, -5, 2], [4], [-1, 2]];3;5;3
5803;[[4], [-1], [-5, -4, -3]];3;5;3
5804;[[2, -3], [4, 1]];3;5;2
5805;[[-3, 2, -4], [-2, -5, -4], [2]];3;5;3
5806;[[3, 1], [4]];3;5;2
5807;[[-3], [-5, -3, 4]];3;5;2
5808;[[3], [-2, -3]];3;5;2
5809;[[2, 3, -4], [3, 1]];3;5;2
5810;[[1], [-2, -4]];3;5;2
5811;[[3, 1, -2], [2]];3;5;2
5812;[[-2], [-5, -4, -1], [1]];3;5;3
5813;[[-1], [-3, -1, 2], [-4, -5]];3;5;3
5814;[[1, 4], [-2], [-1, -2, -4]];3;5;3
5815;[[3, 1, -2], [3, -2, -5], [-5, -4]];3;5;3
5816;[[-5, -1], [1, -5, -3]];3;5;2
5817;[[-2, -3, 1], [4, 2], [-2, -3]];3;5;3
5818;[[-3, 4], [1, 3], [-1, 4]];3;5;3
5819;[[3, 2], [-2, 1, 4], [-4, -3]];3;5;3
5820;[[2, -1], [-3]];3;5;2
5821;[[3, -2], [4, 2, -5], [3, 1]];3;5;3
5822;[[3], [-2]];3;5;2
5823;[[1, 4, 2], [1, -4, -2], [-4]];3;5;3
5824;[[4], [-1], [3]];3;5;3
5825;[[-3], [3, 1]];3;5;2
5826;[[1, 4, -3], [4, 3], [-4, 2, -1]];3;5;3
5827;[[4, -2], [1]];3;5;2
5828;[[3, 2], [-1]];3;5;2
5829;[[3, -4], [-2, -4, -1]];3;5;2
5830;[[2, -3], [3, -2], [-4]];3;5;3
5831;[[-2], [1, -3]];3;5;2
5832;[[3, -4, -1], [-3, -5], [3, 4]];3;5;3
5833;[[-3], [2, -5], [-3, 1]];3;5;3
5834;[[-5, -4, 3], [-3, -2], [-5, 1]];3;5;3
5835;[[3, 2, -5], [-4, -1, -2], [2, 3]];3;5;3
5836;[[3, -5, -4], [1], [-1, -5, -3]];3;5;3
5837;[[4, -2], [-5, -4]];3;5;2
5838;[[-2, 1], [-3]];3;5;2
5839;[[-1, -2, -5], [-2]];3;5;2
5840;[[-1, 4], [-5, 2], [-3, -1, 4]];3;5;3
5841;[[-5, 1, 3], [-3], [4, -5]];3;5;3
5842;[[-2, 3, -1], [-4, 3]];3;5;2
5843;[[-3], [2, 3], [-4, -1]];3;5;3
5844;[[4, 1, 3], [-1, -5, 4], [-3, -5, 4]];3;5;3
5845;[[-5], [1]];3;5;2
5846;[[-2], [-3, 1]];3;5;2
5847;[[1, 3, -5], [4, -3]];3;5;2
