id_set;clauses;k_sat;n_var;num_clauses
4508;[[1], [-5]];2;5;2
4509;[[-1, 2], [4, 2], [2]];2;5;3
4510;[[4, 1], [-4, -1], [4]];2;5;3
4511;[[-4, -5], [-3, -5]];2;5;2
4512;[[-5, -3], [-3]];2;5;2
4513;[[-2, 3], [-4]];2;5;2
4514;[[3, -5], [2]];2;5;2
4515;[[-5, 3], [-4, -5], [2, 1]];2;5;3
4516;[[-4, -3], [-3, -1], [1, -3]];2;5;3
4517;[[-2, 3], [1]];2;5;2
4518;[[-4, 1], [-3]];2;5;2
4519;[[-1], [-3], [-3, -5]];2;5;3
4520;[[-1], [-2, 3]];2;5;2
4521;[[2], [-2, 3], [-1]];2;5;3
4522;[[-2], [2, -1], [3]];2;5;3
4523;[[-5, -2], [-2, -1], [2, -4]];2;5;3
4524;[[-3, 1], [-3, 4]];2;5;2
4525;[[2], [-3, -2], [3, 4]];2;5;3
4526;[[1], [-3], [-5, 1]];2;5;3
4527;[[-3, 1], [-5]];2;5;2
4528;[[2, 3], [-3, -5]];2;5;2
4529;[[1], [-5, -2], [4, -3]];2;5;3
4530;[[-4], [-5, 3], [3, -1]];2;5;3
4531;[[-4], [2]];2;5;2
4532;[[-1, -5], [-5, -1]];2;5;2
4533;[[1, -5], [-5], [-2]];2;5;3
4534;[[-2], [2, -3]];2;5;2
4535;[[-1], [3, -1], [3, 1]];2;5;3
4536;[[3, -5], [1]];2;5;2
4537;[[1], [-2], [-2, -5]];2;5;3
4538;[[-5], [-1]];2;5;2
4539;[[-5, 4], [3], [-2, -4]];2;5;3
4540;[[-3, -5], [-5], [-5, 1]];2;5;3
4541;[[-5], [-4]];2;5;2
4542;[[-2], [-2, -5], [4]];2;5;3
4543;[[-5, 2], [4]];2;5;2
4544;[[3], [-5], [-1]];2;5;3
4545;[[-2, 1], [3], [-1, -5]];2;5;3
4546;[[-3, -2], [-3, 1]];2;5;2
4547;[[3], [3, 4], [4]];2;5;3
4548;[[-3, 2], [2, 4]];2;5;2
4549;[[2, -4], [1]];2;5;2
4550;[[4, -1], [4]];2;5;2
4551;[[-4], [-3, -2]];2;5;2
4552;[[-5, -4], [-2, 4]];2;5;2
4553;[[-1], [-4]];2;5;2
4554;[[1], [-3], [-3, -1]];2;5;3
4555;[[-1], [-2], [3, 2]];2;5;3
4556;[[3], [1]];2;5;2
4557;[[-5], [-4, 1]];2;5;2
4558;[[1, -2], [4]];2;5;2
4559;[[-3], [-3, -2], [-1, -2]];2;5;3
4560;[[-3], [-1, -5]];2;5;2
4561;[[-4, -3], [-2], [2, -3]];2;5;3
4562;[[-4], [2], [-3]];2;5;3
4563;[[-1, 3], [1, 3]];2;5;2
4564;[[2], [4, -1], [-1, 4]];2;5;3
4565;[[2], [1, 2], [4]];2;5;3
4566;[[-5], [3]];2;5;2
4567;[[2], [3, -2], [-5]];2;5;3
4568;[[-1], [4], [-3]];2;5;3
4569;[[-1, -5], [3, -5]];2;5;2
4570;[[-3], [2]];2;5;2
4571;[[3], [-2], [-1, -4]];2;5;3
4572;[[3], [4, -1]];2;5;2
4573;[[-2, -4], [1, 3], [-5, -3]];2;5;3
4574;[[-4], [-3]];2;5;2
4575;[[4, 3], [-5], [1, -5]];2;5;3
4576;[[-1], [-4], [3]];2;5;3
4577;[[2, -5], [-5], [2]];2;5;3
4578;[[4], [-5, 3]];2;5;2
4579;[[1], [4, 2], [3]];2;5;3
4580;[[-4], [-2]];2;5;2
4581;[[-4, -5], [-1, -3], [1, 3]];2;5;3
4582;[[2], [1], [-1, 4]];2;5;3
4583;[[4, -1], [4, -5], [-2, -4]];2;5;3
4584;[[2, -1], [3]];2;5;2
4585;[[-4, -2], [-2]];2;5;2
4586;[[3, -4], [2]];2;5;2
4587;[[4], [-2, -1], [1, -2]];2;5;3
4588;[[4], [-2, -1], [2]];2;5;3
4589;[[-5, -4], [3]];2;5;2
4590;[[1, -4], [1]];2;5;2
4591;[[3, 2], [1, -4], [1, 2]];2;5;3
4592;[[2], [-1, 2], [4]];2;5;3
4593;[[-3], [-3, -2], [-5, -4]];2;5;3
4594;[[-2], [3]];2;5;2
4595;[[-3], [-4]];2;5;2
4596;[[4, -1], [-3, -5], [4, 1]];2;5;3
4597;[[-5, -2], [-4, -3]];2;5;2
4598;[[-3, 1], [-1, -2]];2;5;2
4599;[[1, -2], [4]];2;5;2
4600;[[-1], [-4]];2;5;2
4601;[[1, -5], [4]];2;5;2
4602;[[3, 2], [-5, -3], [-5, -2]];2;5;3
4603;[[-5], [-4]];2;5;2
4604;[[1, -2], [-5], [-4]];2;5;3
4605;[[-3, -4], [4]];2;5;2
4606;[[3, 4], [-2, -5], [-3, -1]];2;5;3
4607;[[2], [-2, 3]];2;5;2
4608;[[3], [-4, -1]];2;5;2
4609;[[1, -5], [-2]];2;5;2
4610;[[-1, -5], [-3], [-3, -1]];2;5;3
4611;[[-2, -5], [-3, -5], [-1, -5]];2;5;3
4612;[[-3], [-5, 1], [-1]];2;5;3
4613;[[4, -1], [4]];2;5;2
4614;[[2, -3], [3, 4], [-3]];2;5;3
4615;[[4, -1], [-4, -2], [-1, 2]];2;5;3
4616;[[2], [-3], [1]];2;5;3
4617;[[4, 1], [2]];2;5;2
4618;[[-4, -5], [-2]];2;5;2
4619;[[4], [1, -5]];2;5;2
4620;[[1], [-5]];2;5;2
4621;[[1], [-5, -4], [2]];2;5;3
4622;[[-3], [-3, 1], [1]];2;5;3
4623;[[-4], [-2]];2;5;2
4624;[[3], [2]];2;5;2
4625;[[-3], [1, -3]];2;5;2
4626;[[-3], [-5]];2;5;2
4627;[[1], [4, 2]];2;5;2
4628;[[-2], [-1]];2;5;2
4629;[[-3], [1, -4], [-3, 4]];2;5;3
4630;[[-3], [3, 2], [4, 1]];2;5;3
4631;[[1, -3], [1]];2;5;2
4632;[[3, -2], [1]];2;5;2
4633;[[-3, 4], [3, 1]];2;5;2
4634;[[1], [2], [-4]];2;5;3
4635;[[3, 1], [4, -5], [-3, -2]];2;5;3
4636;[[2], [-3]];2;5;2
4637;[[-4, -3], [-5]];2;5;2
4638;[[-1, 3], [1, -5]];2;5;2
4639;[[1], [3, -5]];2;5;2
4640;[[-4], [2, -4]];2;5;2
4641;[[4], [-1], [-3]];2;5;3
4642;[[2, 4], [-4]];2;5;2
4643;[[-1, 2], [2], [1, -2]];2;5;3
4644;[[3], [-3, -4], [-5, -1]];2;5;3
4645;[[3, -5], [-3], [-3, -4]];2;5;3
4646;[[-5, 4], [1]];2;5;2
4647;[[4], [-5, 2], [4, -2]];2;5;3
4648;[[-4], [-2]];2;5;2
4649;[[-1, -5], [3]];2;5;2
4650;[[2, 3], [-3]];2;5;2
4651;[[-3], [-3, -4], [2]];2;5;3
4652;[[1], [-2]];2;5;2
4653;[[2, -5], [1, -2], [-5]];2;5;3
4654;[[4], [-2]];2;5;2
4655;[[-5], [-1], [2]];2;5;3
4656;[[-5], [-5, 1], [-1, -5]];2;5;3
4657;[[-3], [-5]];2;5;2
4658;[[1, -5], [-4, -1], [2, 3]];2;5;3
4659;[[-1], [-5, -3]];2;5;2
4660;[[1, -5], [-3], [-4]];2;5;3
4661;[[2], [3, -4], [4]];2;5;3
4662;[[-5, -3], [2, 1]];2;5;2
4663;[[4, -5], [-2], [-5]];2;5;3
4664;[[3, -1], [-4, -1], [-3, 4]];2;5;3
4665;[[-1], [-5, -4]];2;5;2
4666;[[3], [-4], [-4, 2]];2;5;3
4667;[[2], [1]];2;5;2
4668;[[-5, 2], [2], [-5]];2;5;3
4669;[[-3], [1], [-5, 1]];2;5;3
4670;[[-1], [-5, -4]];2;5;2
4671;[[-1, -5], [-2]];2;5;2
4672;[[-5], [-5, -2], [3]];2;5;3
4673;[[2, -5], [1, -5]];2;5;2
4674;[[-1, -3], [-2, 1], [-4, 2]];2;5;3
4675;[[-4, -2], [1, 2]];2;5;2
4676;[[1, 2], [3, -5], [3, -1]];2;5;3
4677;[[-2], [-4], [3]];2;5;3
4678;[[-2, 4], [-2, 3]];2;5;2
4679;[[-3, 4], [2], [-5, -2]];2;5;3
4680;[[3], [1, -4]];2;5;2
4681;[[-4, -2], [2, -4], [-3]];2;5;3
4682;[[-3, 4], [2, -1], [-1]];2;5;3
4683;[[-4], [4, -3]];2;5;2
4684;[[2], [3, -2]];2;5;2
4685;[[-3], [-4], [-2]];2;5;3
4686;[[2, -1], [-2]];2;5;2
4687;[[-5, 2], [1, 3]];2;5;2
4688;[[-5], [-4, 3], [4, -3]];2;5;3
4689;[[-4], [-2]];2;5;2
4690;[[3], [-1], [1, 4]];2;5;3
4691;[[2, -4], [1], [-4, -3]];2;5;3
4692;[[3], [-5, 3]];2;5;2
4693;[[-2, 3], [2, 4]];2;5;2
4694;[[2], [2, 1], [-1]];2;5;3
4695;[[3, -1], [-5], [4]];2;5;3
4696;[[-3], [-1], [4, -2]];2;5;3
4697;[[4], [1, -3], [-2]];2;5;3
4698;[[3, 2], [-2], [-4]];2;5;3
4699;[[2], [-3, 1]];2;5;2
4700;[[-5, 3], [4, -2], [-2, -5]];2;5;3
4701;[[-4], [-1], [-2]];2;5;3
4702;[[4], [1], [4, -1]];2;5;3
4703;[[-4, 2], [-5, 3], [2, 1]];2;5;3
4704;[[3], [-2]];2;5;2
4705;[[-3], [-1, -3], [4]];2;5;3
4706;[[-3], [-4]];2;5;2
4707;[[2, -5], [-5, 1]];2;5;2
4708;[[-5], [-3, -1]];2;5;2
4709;[[-3, 2], [-4]];2;5;2
4710;[[-2, -3], [3]];2;5;2
4711;[[-5, -3], [2, 3], [2]];2;5;3
4712;[[4, 3], [2], [-5]];2;5;3
4713;[[2, -5], [2, -1], [-4]];2;5;3
4714;[[-5], [-3]];2;5;2
4715;[[-3], [-5]];2;5;2
4716;[[-1, 3], [3]];2;5;2
4717;[[-4], [-2, 3], [-3]];2;5;3
4718;[[3, 4], [-2], [3, 1]];2;5;3
4719;[[-2], [2, 3], [-3, -2]];2;5;3
4720;[[4, -2], [4, 3]];2;5;2
4721;[[-2], [4, -1], [-5, 2]];2;5;3
4722;[[-3, 1], [-3], [-1, 4]];2;5;3
4723;[[-2], [1, 4]];2;5;2
4724;[[-1], [4], [2]];2;5;3
4725;[[-2, 3], [-5]];2;5;2
4726;[[-1], [-2], [3]];2;5;3
4727;[[-4, -5], [-3]];2;5;2
4728;[[2, 3], [3]];2;5;2
4729;[[-5], [-1], [4]];2;5;3
4730;[[-5], [-5, -3]];2;5;2
4731;[[-5, 2], [-3, 4]];2;5;2
4732;[[4], [-3, -4], [-3]];2;5;3
4733;[[-4], [-5, 1]];2;5;2
4734;[[-5], [-2, -5], [3]];2;5;3
4735;[[1, 2], [-5, -2], [3, 4]];2;5;3
4736;[[-5], [-2], [1]];2;5;3
4737;[[-2, 3], [-3]];2;5;2
4738;[[-2, -5], [-3, -1], [-4, 1]];2;5;3
4739;[[3], [-1]];2;5;2
4740;[[-4, 2], [-3, 4]];2;5;2
4741;[[4], [-2, -1]];2;5;2
4742;[[-3], [-2, 1]];2;5;2
4743;[[-5], [-4], [3, -5]];2;5;3
4744;[[-1], [-5], [-4]];2;5;3
4745;[[3], [2]];2;5;2
4746;[[3, -4], [1]];2;5;2
4747;[[-1], [-3]];2;5;2
4748;[[-2, -1], [4, 1], [-2, -3]];2;5;3
4749;[[2], [4], [-1, -3]];2;5;3
4750;[[2], [-1]];2;5;2
4751;[[2], [3]];2;5;2
4752;[[-3, -2], [-5], [1]];2;5;3
4753;[[2, 1], [2], [-1]];2;5;3
4754;[[-4, -2], [-5], [4, 1]];2;5;3
4755;[[-4, -5], [-3]];2;5;2
4756;[[3], [-1, 2], [-1]];2;5;3
4757;[[-4], [4, -2]];2;5;2
4758;[[3], [-4], [-2]];2;5;3
4759;[[-3, -4], [-2, 4], [3]];2;5;3
4760;[[-5, -3], [3, 2]];2;5;2
4761;[[1, 3], [-4, -5], [2]];2;5;3
4762;[[-5], [-2, 3], [-3, 1]];2;5;3
4763;[[-3, 2], [-1]];2;5;2
4764;[[-2, -1], [-1], [-2]];2;5;3
4765;[[-5], [2, -4]];2;5;2
4766;[[-4], [3], [-1, -5]];2;5;3
4767;[[-5], [-4]];2;5;2
4768;[[2], [-5, -2], [1]];2;5;3
4769;[[1], [-3]];2;5;2
4770;[[2, -1], [-3], [-3, 4]];2;5;3
4771;[[-1, -3], [1, 3]];2;5;2
4772;[[-3, 1], [-5], [4]];2;5;3
4773;[[-3, 4], [3]];2;5;2
4774;[[-1], [4, 3], [-3]];2;5;3
4775;[[3], [1, 2], [3, -2]];2;5;3
4776;[[-2], [-4, 2]];2;5;2
4777;[[1], [-2]];2;5;2
4778;[[-4, 2], [-2, 1], [-3]];2;5;3
4779;[[-5, -2], [1, -5]];2;5;2
4780;[[-1, 2], [-1]];2;5;2
4781;[[4, -3], [1, 4], [2]];2;5;3
4782;[[-2], [-2, -5], [4]];2;5;3
4783;[[3], [-1], [-4, -3]];2;5;3
4784;[[-3, -5], [-5], [-5, 2]];2;5;3
4785;[[-4, -1], [2], [-4, -5]];2;5;3
4786;[[1], [-3, 1]];2;5;2
4787;[[-4], [2]];2;5;2
4788;[[-5], [4, -2]];2;5;2
4789;[[4], [-3]];2;5;2
4790;[[-1], [-1, 4], [3, -2]];2;5;3
4791;[[-5, 3], [-5]];2;5;2
4792;[[-3], [3, -5]];2;5;2
4793;[[3, -4], [-1]];2;5;2
4794;[[-2, -1], [-4], [1, 2]];2;5;3
4795;[[3], [1]];2;5;2
4796;[[1, 4], [3]];2;5;2
4797;[[-2], [-5], [1]];2;5;3
4798;[[-3, -1], [1, -4], [-1]];2;5;3
4799;[[3], [3, -2], [-5, -2]];2;5;3
4800;[[-1], [2, 4], [4]];2;5;3
4801;[[-2, -5], [2], [-3]];2;5;3
4802;[[-5, -3], [-3], [-5]];2;5;3
4803;[[-4, 2], [-2]];2;5;2
4804;[[1], [4], [-4, -3]];2;5;3
4805;[[-1], [-4], [-4, -2]];2;5;3
4806;[[-4], [-5]];2;5;2
4807;[[-4, -2], [2, -3]];2;5;2
4808;[[-5], [-4]];2;5;2
4809;[[-2], [-4, 1]];2;5;2
4810;[[1, -2], [3, -4]];2;5;2
4811;[[4], [-5], [2, 4]];2;5;3
4812;[[-3, 4], [4, -2]];2;5;2
4813;[[-2, -1], [-1, 4]];2;5;2
4814;[[4], [3, 2], [-1, -3]];2;5;3
4815;[[-4, -5], [-2, 4]];2;5;2
4816;[[-2, -3], [-4]];2;5;2
4817;[[1], [-5]];2;5;2
4818;[[1, -4], [3], [1, -5]];2;5;3
4819;[[3], [1], [2]];2;5;3
4820;[[4], [-1, 4]];2;5;2
4821;[[-1], [-3], [-2, 1]];2;5;3
4822;[[-2, -1], [3, -2], [-5, 1]];2;5;3
4823;[[-2], [-4], [-4, 1]];2;5;3
4824;[[-3, -5], [2], [1]];2;5;3
4825;[[4], [-4, 3]];2;5;2
4826;[[1, -3], [3]];2;5;2
4827;[[1], [3, -4]];2;5;2
4828;[[2, -4], [-2, -4]];2;5;2
4829;[[4], [-2]];2;5;2
4830;[[1, -2], [-5], [1]];2;5;3
4831;[[1, 4], [4, 3], [2]];2;5;3
4832;[[4], [-4, -3], [-2, 3]];2;5;3
4833;[[4], [-4, 3]];2;5;2
4834;[[2], [1], [-2, 1]];2;5;3
4835;[[2, -4], [2]];2;5;2
4836;[[2], [4, 3], [-4]];2;5;3
4837;[[-3, -5], [-3], [-1]];2;5;3
4838;[[1, -3], [-3, 2], [3, 4]];2;5;3
4839;[[3, -4], [-5]];2;5;2
4840;[[-1], [4], [3, -4]];2;5;3
4841;[[2, -4], [-4, -3], [4, -3]];2;5;3
4842;[[-5, -3], [-2]];2;5;2
4843;[[-2, -1], [-2]];2;5;2
4844;[[2], [-4], [-1, -5]];2;5;3
4845;[[4], [-3]];2;5;2
4846;[[-3, 4], [-5]];2;5;2
4847;[[-5], [-5, 4], [-2, 4]];2;5;3
4848;[[2, 1], [-2]];2;5;2
4849;[[4, 3], [-3, -4]];2;5;2
4850;[[-1, -4], [2], [-5, -3]];2;5;3
4851;[[-3], [4, 3]];2;5;2
4852;[[4], [-2, -1]];2;5;2
4853;[[-3, 4], [1]];2;5;2
4854;[[4, -5], [3], [-1]];2;5;3
4855;[[4], [-2], [-3]];2;5;3
4856;[[2, -4], [2]];2;5;2
4857;[[-5], [1]];2;5;2
4858;[[3, -4], [-3, 2], [2, 4]];2;5;3
4859;[[-1, -5], [-4]];2;5;2
4860;[[-1, 2], [3, -2], [3, -1]];2;5;3
4861;[[-3], [-2, 3]];2;5;2
4862;[[1, -5], [-4, -5], [4]];2;5;3
4863;[[1], [4, -2], [2, 3]];2;5;3
4864;[[1], [-5, -3]];2;5;2
4865;[[1], [-5], [4]];2;5;3
4866;[[2, -1], [-5, 1], [2, -3]];2;5;3
4867;[[-2], [3, -4]];2;5;2
4868;[[-5, -1], [1, 3]];2;5;2
4869;[[-4, -2], [-3]];2;5;2
4870;[[-3], [-4], [1, -3]];2;5;3
4871;[[-4], [-3], [-1, 2]];2;5;3
4872;[[2, 4], [3, -5]];2;5;2
4873;[[-3], [1], [-5, 2]];2;5;3
4874;[[-5, 4], [3]];2;5;2
4875;[[2], [-1]];2;5;2
4876;[[2, 3], [3]];2;5;2
4877;[[-5, -2], [-1, -5]];2;5;2
4878;[[-4, -1], [-5], [-2]];2;5;3
4879;[[1, -2], [1, 4], [-2]];2;5;3
4880;[[2], [1]];2;5;2
4881;[[-1], [-3, -2]];2;5;2
4882;[[2], [2, 1]];2;5;2
4883;[[-1, -3], [-3, -4]];2;5;2
4884;[[2], [-1, 4], [-4, 1]];2;5;3
4885;[[-2, -4], [-4, 3]];2;5;2
4886;[[-4], [4, -1], [4, -2]];2;5;3
4887;[[3], [1], [-2]];2;5;3
4888;[[2], [-2, 1], [-1, -4]];2;5;3
4889;[[-5, -2], [-2]];2;5;2
4890;[[-1], [-4]];2;5;2
4891;[[-4], [-2], [3, -4]];2;5;3
4892;[[-3], [2]];2;5;2
4893;[[-5, 1], [1, 2]];2;5;2
4894;[[-4, -1], [-2], [-1, 3]];2;5;3
4895;[[2], [-1]];2;5;2
4896;[[-1, 3], [1]];2;5;2
4897;[[-1, 3], [-4, 3]];2;5;2
4898;[[-4, -3], [-5, 3], [-5]];2;5;3
4899;[[3, -2], [4, -5], [-2]];2;5;3
4900;[[-5], [1, -4]];2;5;2
4901;[[1, -5], [-2], [-2, 1]];2;5;3
4902;[[-5, -1], [3, -5]];2;5;2
4903;[[1, 3], [-5, -3]];2;5;2
4904;[[-3], [4, -3]];2;5;2
4905;[[3], [4], [3, -1]];2;5;3
4906;[[-2, -4], [-2, 4], [3, -4]];2;5;3
4907;[[3], [-1, -3]];2;5;2
4908;[[-2], [-3], [1]];2;5;3
4909;[[4, 3], [-5, 2], [3, -4]];2;5;3
4910;[[2], [4], [-4, -5]];2;5;3
4911;[[-3, -2], [3], [-3, -5]];2;5;3
4912;[[2, 1], [1]];2;5;2
4913;[[-2, -3], [-3], [-4]];2;5;3
4914;[[-4, -3], [3], [4, 2]];2;5;3
4915;[[1], [-1, -5], [-4, 1]];2;5;3
4916;[[2, 3], [4], [2, -4]];2;5;3
4917;[[-5, 4], [-4, -1], [-1, -3]];2;5;3
4918;[[-3, -1], [3, 2], [-3]];2;5;3
4919;[[2, -1], [-2]];2;5;2
4920;[[-2], [4, -5], [-3, 1]];2;5;3
4921;[[4], [-5], [1]];2;5;3
4922;[[-5], [-3], [4, -1]];2;5;3
4923;[[-4], [1, 4]];2;5;2
4924;[[-5, 4], [4, 2]];2;5;2
4925;[[-3], [-2, -4], [-4, -5]];2;5;3
4926;[[-2], [1], [2, 1]];2;5;3
4927;[[-2], [4], [2, 1]];2;5;3
4928;[[4, -1], [2]];2;5;2
4929;[[2], [-5, -3], [1]];2;5;3
4930;[[4], [3, 1]];2;5;2
4931;[[-2], [-1]];2;5;2
4932;[[2], [1, -4], [4, 3]];2;5;3
4933;[[2, 3], [-3, -5]];2;5;2
4934;[[3, 1], [-5, 1]];2;5;2
4935;[[3], [2]];2;5;2
4936;[[-3], [3, 1]];2;5;2
4937;[[-1], [-1, 4], [4, 3]];2;5;3
4938;[[-3, -5], [-3, 2]];2;5;2
4939;[[-2], [3, -4]];2;5;2
4940;[[-1, 3], [-3]];2;5;2
4941;[[1], [-4, 2]];2;5;2
4942;[[-5, 3], [-5]];2;5;2
4943;[[-2], [1], [-4, 3]];2;5;3
4944;[[-4, -3], [3, -2]];2;5;2
4945;[[1, -2], [3]];2;5;2
4946;[[4], [4, 2]];2;5;2
4947;[[3, -1], [-5]];2;5;2
4948;[[-4, 1], [3, 2], [4]];2;5;3
4949;[[-2, 1], [-5]];2;5;2
4950;[[-4], [-5, 2]];2;5;2
4951;[[3, -2], [4, -1], [1]];2;5;3
4952;[[4], [-4, 3], [-1]];2;5;3
4953;[[2, -5], [-1, -5]];2;5;2
4954;[[-4], [1, -4], [4, 2]];2;5;3
4955;[[1, -5], [3]];2;5;2
4956;[[-5], [3]];2;5;2
4957;[[-3, 4], [-1, -5], [-4, -2]];2;5;3
4958;[[-2, -3], [-3]];2;5;2
4959;[[4], [-1, 4]];2;5;2
4960;[[2], [-5, -1]];2;5;2
4961;[[4, 2], [1, -3]];2;5;2
4962;[[-3], [-2]];2;5;2
4963;[[4], [-2], [2, 4]];2;5;3
4964;[[-4, -1], [-5, 1], [2]];2;5;3
4965;[[-1, -2], [1], [-3]];2;5;3
4966;[[2, -3], [1], [-4, -2]];2;5;3
4967;[[4, -3], [3, -4], [-4]];2;5;3
4968;[[-1, 3], [2], [-2, -4]];2;5;3
4969;[[1, -2], [4], [4, 1]];2;5;3
4970;[[-5], [-3, 2], [1]];2;5;3
4971;[[-2, -4], [1], [-3, 1]];2;5;3
4972;[[-3], [-3, -1], [-4, 1]];2;5;3
4973;[[2, 1], [-3, -4], [2]];2;5;3
4974;[[4], [-3, -5], [-2]];2;5;3
4975;[[-3, -2], [-2]];2;5;2
4976;[[3], [2, -3]];2;5;2
4977;[[1, 4], [1], [-3]];2;5;3
4978;[[-3, -1], [-5]];2;5;2
4979;[[4], [-4, 3]];2;5;2
4980;[[1], [4, -5], [-4, 2]];2;5;3
4981;[[2], [-1]];2;5;2
4982;[[-1], [-5]];2;5;2
4983;[[-5, 3], [1], [3]];2;5;3
4984;[[-1, 2], [-3, -2], [-3, 1]];2;5;3
4985;[[1], [-2]];2;5;2
4986;[[4], [-3], [-1]];2;5;3
4987;[[-5, 4], [3], [-5]];2;5;3
4988;[[-2], [-4, 3]];2;5;2
4989;[[-3], [4, -3], [1, -5]];2;5;3
4990;[[-5], [-3]];2;5;2
4991;[[4, 1], [-4, 1]];2;5;2
4992;[[3], [-2, 4], [-4, 3]];2;5;3
4993;[[-3], [2, -1]];2;5;2
4994;[[2], [3]];2;5;2
4995;[[-2], [4, 1]];2;5;2
4996;[[-4], [-1, 2]];2;5;2
4997;[[4, 2], [3], [-2, -4]];2;5;3
4998;[[-1, -3], [3, 4]];2;5;2
4999;[[3, -2], [2], [-3, 2]];2;5;3
5000;[[-1, -3], [1], [-4]];2;5;3
5001;[[-1, -5], [-2, 3]];2;5;2
5002;[[2], [2, -1], [-3, -2]];2;5;3
5003;[[-3], [-1, 3], [3, -1]];2;5;3
5004;[[2], [1], [-3]];2;5;3
5005;[[3, 2], [1]];2;5;2
5006;[[2], [3, 1], [-5]];2;5;3
5007;[[4], [2]];2;5;2
5008;[[-5, -1], [-2, 4]];2;5;2
5009;[[-4], [-5], [-2, 3]];2;5;3
5010;[[3], [-1, -5], [3, -2]];2;5;3
5011;[[1], [-3, -1]];2;5;2
5012;[[3], [1, -4]];2;5;2
5013;[[3], [-4]];2;5;2
5014;[[3, -4], [-3]];2;5;2
5015;[[1, -4], [-2, -4], [-2]];2;5;3
5016;[[4], [-5, 2], [3, -5]];2;5;3
5017;[[1, -5], [-2, 4], [2]];2;5;3
5018;[[4, -2], [-1, -4], [-5]];2;5;3
5019;[[-4], [1], [2]];2;5;3
5020;[[4, -1], [-1], [-5]];2;5;3
5021;[[-4], [3, -1]];2;5;2
5022;[[-3, -5], [4, -3]];2;5;2
5023;[[2, 1], [-4, 3], [-1]];2;5;3
5024;[[2], [-2, 4], [-1, -5]];2;5;3
5025;[[-3, -5], [3]];2;5;2
5026;[[4], [-3, -5], [3, -4]];2;5;3
5027;[[3], [-4, -3]];2;5;2
5028;[[-4], [-1, -4], [-1]];2;5;3
5029;[[3, -4], [-2, -3], [2, 3]];2;5;3
5030;[[-1, -2], [-5]];2;5;2
5031;[[-1, 4], [-4, -5], [-3, 2]];2;5;3
5032;[[-3], [3, 4], [4]];2;5;3
5033;[[2], [4]];2;5;2
5034;[[3], [-1, 4], [-5, 2]];2;5;3
5035;[[2], [-5], [4]];2;5;3
5036;[[-3], [-4]];2;5;2
5037;[[-5, 1], [1, -5]];2;5;2
5038;[[-2], [2, -5], [-2, -4]];2;5;3
5039;[[3, -4], [3, -2], [-1]];2;5;3
5040;[[4], [-4, 2], [-3, -5]];2;5;3
5041;[[-5, 1], [4, 2], [3]];2;5;3
5042;[[-1, -2], [-5], [1, -4]];2;5;3
5043;[[3], [-2, -1], [4]];2;5;3
5044;[[-5, 4], [-5]];2;5;2
5045;[[4, -5], [-3, 1]];2;5;2
5046;[[1, 2], [4, -2]];2;5;2
5047;[[-3, 4], [3]];2;5;2
5048;[[-2, -5], [2]];2;5;2
5049;[[-3], [2], [-5, 1]];2;5;3
5050;[[4, -2], [-2, -5], [4, -5]];2;5;3
5051;[[4], [4, 3]];2;5;2
5052;[[-1], [-5], [1, 3]];2;5;3
5053;[[3], [4], [2]];2;5;3
5054;[[-4], [-5, -4]];2;5;2
5055;[[4], [-2, -5], [3]];2;5;3
5056;[[-1], [-3], [-4]];2;5;3
5057;[[1], [-2], [-2, 4]];2;5;3
5058;[[-4, -1], [-2, -1], [-5, 3]];2;5;3
5059;[[3, -2], [-5, 2], [4]];2;5;3
5060;[[-4, 1], [4], [3]];2;5;3
5061;[[-2, -1], [1]];2;5;2
5062;[[4, -5], [-1], [-2, -1]];2;5;3
5063;[[1, 2], [2, -5], [-1, 2]];2;5;3
5064;[[-4, -2], [-1], [-4]];2;5;3
5065;[[4, 3], [1]];2;5;2
5066;[[-3, 2], [1, -4]];2;5;2
5067;[[1, -5], [2], [-1]];2;5;3
5068;[[4], [3], [4, -1]];2;5;3
5069;[[4], [-3]];2;5;2
5070;[[-5, 1], [2, -1]];2;5;2
5071;[[1, 4], [-1]];2;5;2
5072;[[1, -5], [2, -3], [-2, 3]];2;5;3
5073;[[-3], [4, 2]];2;5;2
5074;[[2], [-2, 3], [3]];2;5;3
5075;[[4], [-3, 4]];2;5;2
5076;[[2, -1], [4, -3]];2;5;2
5077;[[1], [1, 3], [-4, -2]];2;5;3
5078;[[-3, -5], [2]];2;5;2
5079;[[-3], [4, -1]];2;5;2
5080;[[-4, 1], [-5, -4], [-5, 1]];2;5;3
5081;[[2], [-3, -5]];2;5;2
5082;[[-2], [-1], [-4]];2;5;3
5083;[[-5], [-2]];2;5;2
5084;[[1], [4], [-5]];2;5;3
5085;[[-3], [1]];2;5;2
5086;[[-5], [1, -5]];2;5;2
5087;[[-4, 2], [1, 2]];2;5;2
5088;[[2], [3]];2;5;2
5089;[[2], [2, -3], [-1]];2;5;3
5090;[[-1], [2], [-1, -5]];2;5;3
5091;[[-1], [-5, 2]];2;5;2
5092;[[-3], [-1, 3]];2;5;2
5093;[[-4, 2], [-2, 4], [-3, 1]];2;5;3
5094;[[1, 3], [1]];2;5;2
5095;[[3], [-2, 4], [-4, -2]];2;5;3
5096;[[4], [3, -4], [-5]];2;5;3
5097;[[3], [4, 1], [2, 3]];2;5;3
