id;id_set;clauses;entailments;is_entail;is_contradict;k_sat;n_var;num_clauses
8622;432;[[2, -4, 3], [2]];[-5, -1, -2];0;0;3;5;2
8623;432;[[2, -4, 3], [2]];[-3, -2, -5];0;1;3;5;2
8624;432;[[2, -4, 3], [2]];[-3, -1];0;1;3;5;2
8625;432;[[2, -4, 3], [2]];[-1, 3];0;0;3;5;2
8626;432;[[2, -4, 3], [2]];[-1, 3, 2];1;0;3;5;2
8627;432;[[2, -4, 3], [2]];[2, 4];1;0;3;5;2
8628;432;[[2, -4, 3], [2]];[3, -1, -4];0;1;3;5;2
8629;432;[[2, -4, 3], [2]];[-5, 1, -4];0;1;3;5;2
8630;432;[[2, -4, 3], [2]];[-4, 2, 3];1;0;3;5;2
8631;432;[[2, -4, 3], [2]];[-3, -5, 1];0;1;3;5;2
8632;432;[[2, -4, 3], [2]];[2, -4];1;0;3;5;2
8633;432;[[2, -4, 3], [2]];[4, -3, 1];0;1;3;5;2
8634;432;[[2, -4, 3], [2]];[3, 1, 2];1;0;3;5;2
8635;432;[[2, -4, 3], [2]];[-3, 2, -5];1;0;3;5;2
8636;432;[[2, -4, 3], [2]];[1, -4];0;1;3;5;2
8637;432;[[2, -4, 3], [2]];[3, -5];0;0;3;5;2
8638;432;[[2, -4, 3], [2]];[3, -2];0;0;3;5;2
8639;432;[[2, -4, 3], [2]];[-2, -4];0;1;3;5;2
8640;432;[[2, -4, 3], [2]];[-5, 2];1;0;3;5;2
8641;433;[[3, 4, -1], [-1, 2, 3], [-1]];[3, -1];1;0;3;5;3
8642;433;[[3, 4, -1], [-1, 2, 3], [-1]];[-3, 4];0;0;3;5;3
8643;433;[[3, 4, -1], [-1, 2, 3], [-1]];[4, -1, 3];1;0;3;5;3
8644;433;[[3, 4, -1], [-1, 2, 3], [-1]];[-5, -4, -1];1;0;3;5;3
8645;433;[[3, 4, -1], [-1, 2, 3], [-1]];[4, -5];0;0;3;5;3
8646;433;[[3, 4, -1], [-1, 2, 3], [-1]];[3, 2, -4];0;1;3;5;3
8647;433;[[3, 4, -1], [-1, 2, 3], [-1]];[-3, 2];0;0;3;5;3
8648;433;[[3, 4, -1], [-1, 2, 3], [-1]];[3, -4];0;1;3;5;3
8649;433;[[3, 4, -1], [-1, 2, 3], [-1]];[-2, -1, -5];1;0;3;5;3
8650;433;[[3, 4, -1], [-1, 2, 3], [-1]];[-2, 1, 4];0;1;3;5;3
8651;433;[[3, 4, -1], [-1, 2, 3], [-1]];[4, -1];1;0;3;5;3
8652;433;[[3, 4, -1], [-1, 2, 3], [-1]];[-5, -3];0;0;3;5;3
8653;433;[[3, 4, -1], [-1, 2, 3], [-1]];[4, -2];0;1;3;5;3
8654;433;[[3, 4, -1], [-1, 2, 3], [-1]];[2, -5, -1];1;0;3;5;3
8655;433;[[3, 4, -1], [-1, 2, 3], [-1]];[1, -4, -2];0;1;3;5;3
8656;433;[[3, 4, -1], [-1, 2, 3], [-1]];[2, 4];0;0;3;5;3
8657;433;[[3, 4, -1], [-1, 2, 3], [-1]];[-5, 2, 1];0;0;3;5;3
8658;433;[[3, 4, -1], [-1, 2, 3], [-1]];[-1, -5];1;0;3;5;3
8659;433;[[3, 4, -1], [-1, 2, 3], [-1]];[-4, -3];0;1;3;5;3
8660;433;[[3, 4, -1], [-1, 2, 3], [-1]];[2, 3];0;1;3;5;3
8661;434;[[2], [3, -1], [-3]];[4, -5, 1];0;0;3;5;3
8662;434;[[2], [3, -1], [-3]];[4, -5, -1];1;0;3;5;3
8663;434;[[2], [3, -1], [-3]];[-2, -4];0;1;3;5;3
8664;434;[[2], [3, -1], [-3]];[-5, 1, 2];1;0;3;5;3
8665;434;[[2], [3, -1], [-3]];[-4, 2];1;0;3;5;3
8666;434;[[2], [3, -1], [-3]];[-5, 3];0;0;3;5;3
8667;434;[[2], [3, -1], [-3]];[2, 4];1;0;3;5;3
8668;434;[[2], [3, -1], [-3]];[3, 4, -5];0;0;3;5;3
8669;434;[[2], [3, -1], [-3]];[-3, -2];1;0;3;5;3
8670;434;[[2], [3, -1], [-3]];[-2, 1, -3];1;0;3;5;3
8671;434;[[2], [3, -1], [-3]];[-5, -1, 3];1;0;3;5;3
8672;434;[[2], [3, -1], [-3]];[2, -5, 4];1;0;3;5;3
8673;434;[[2], [3, -1], [-3]];[-1, -4, -3];1;0;3;5;3
8674;434;[[2], [3, -1], [-3]];[-3, -4, -2];1;0;3;5;3
8675;434;[[2], [3, -1], [-3]];[2, -3];1;0;3;5;3
8676;434;[[2], [3, -1], [-3]];[2, 3];1;0;3;5;3
8677;434;[[2], [3, -1], [-3]];[-1, 3, -4];1;0;3;5;3
8678;434;[[2], [3, -1], [-3]];[4, -3];1;0;3;5;3
8679;434;[[2], [3, -1], [-3]];[-2, 3];0;0;3;5;3
8680;434;[[2], [3, -1], [-3]];[-5, -1];1;0;3;5;3
8681;435;[[4, 1], [-3, -4, 2], [-4, -3, -1]];[2, -5, -4];0;0;3;5;3
8682;435;[[4, 1], [-3, -4, 2], [-4, -3, -1]];[3, 4];1;0;3;5;3
8683;435;[[4, 1], [-3, -4, 2], [-4, -3, -1]];[-4, 1];0;0;3;5;3
8684;435;[[4, 1], [-3, -4, 2], [-4, -3, -1]];[4, -2, -5];1;0;3;5;3
8685;435;[[4, 1], [-3, -4, 2], [-4, -3, -1]];[-4, -2, -3];1;0;3;5;3
8686;435;[[4, 1], [-3, -4, 2], [-4, -3, -1]];[-4, -3, 1];1;0;3;5;3
8687;435;[[4, 1], [-3, -4, 2], [-4, -3, -1]];[-1, -4, -5];0;1;3;5;3
8688;435;[[4, 1], [-3, -4, 2], [-4, -3, -1]];[3, 2];0;0;3;5;3
8689;435;[[4, 1], [-3, -4, 2], [-4, -3, -1]];[2, 3];0;0;3;5;3
8690;435;[[4, 1], [-3, -4, 2], [-4, -3, -1]];[-2, 4, 3];1;0;3;5;3
8691;435;[[4, 1], [-3, -4, 2], [-4, -3, -1]];[-2, 1, -5];0;1;3;5;3
8692;435;[[4, 1], [-3, -4, 2], [-4, -3, -1]];[1, -5, 3];0;0;3;5;3
8693;435;[[4, 1], [-3, -4, 2], [-4, -3, -1]];[2, 3, -5];0;0;3;5;3
8694;435;[[4, 1], [-3, -4, 2], [-4, -3, -1]];[1, -2, 4];1;0;3;5;3
8695;435;[[4, 1], [-3, -4, 2], [-4, -3, -1]];[-5, 3];0;0;3;5;3
8696;435;[[4, 1], [-3, -4, 2], [-4, -3, -1]];[-2, -3, -5];1;0;3;5;3
8697;435;[[4, 1], [-3, -4, 2], [-4, -3, -1]];[4, -1];1;0;3;5;3
8698;435;[[4, 1], [-3, -4, 2], [-4, -3, -1]];[-5, 4];1;0;3;5;3
8699;435;[[4, 1], [-3, -4, 2], [-4, -3, -1]];[-3, 4, -2];1;0;3;5;3
8700;435;[[4, 1], [-3, -4, 2], [-4, -3, -1]];[2, -3, -1];1;0;3;5;3
8701;436;[[-2, 4], [1, 2], [-3]];[-3, -1];1;0;3;5;3
8702;436;[[-2, 4], [1, 2], [-3]];[-2, -4];0;0;3;5;3
8703;436;[[-2, 4], [1, 2], [-3]];[4, 2, 1];1;0;3;5;3
8704;436;[[-2, 4], [1, 2], [-3]];[-4, -2, 3];0;0;3;5;3
8705;436;[[-2, 4], [1, 2], [-3]];[-3, -5, -4];1;0;3;5;3
8706;436;[[-2, 4], [1, 2], [-3]];[-4, -5];0;0;3;5;3
8707;436;[[-2, 4], [1, 2], [-3]];[-2, 1, -5];0;0;3;5;3
8708;436;[[-2, 4], [1, 2], [-3]];[3, -4];0;0;3;5;3
8709;436;[[-2, 4], [1, 2], [-3]];[-2, -5];0;0;3;5;3
8710;436;[[-2, 4], [1, 2], [-3]];[2, -5, 3];1;0;3;5;3
8711;436;[[-2, 4], [1, 2], [-3]];[1, -2];0;0;3;5;3
8712;436;[[-2, 4], [1, 2], [-3]];[3, 4, -2];1;0;3;5;3
8713;436;[[-2, 4], [1, 2], [-3]];[2, -1, -5];1;0;3;5;3
8714;436;[[-2, 4], [1, 2], [-3]];[1, 4, -2];1;0;3;5;3
8715;436;[[-2, 4], [1, 2], [-3]];[-1, 4, -5];1;0;3;5;3
8716;436;[[-2, 4], [1, 2], [-3]];[2, 4, -1];1;0;3;5;3
8717;436;[[-2, 4], [1, 2], [-3]];[4, -2];1;0;3;5;3
8718;436;[[-2, 4], [1, 2], [-3]];[3, 1];0;0;3;5;3
8719;436;[[-2, 4], [1, 2], [-3]];[-4, -3, -5];1;0;3;5;3
8720;436;[[-2, 4], [1, 2], [-3]];[2, 3, 1];1;0;3;5;3
8721;437;[[-1, 3, -5], [-1], [-4, -1]];[-3, 2, -4];0;0;3;5;3
8722;437;[[-1, 3, -5], [-1], [-4, -1]];[-4, -3, 2];0;0;3;5;3
8723;437;[[-1, 3, -5], [-1], [-4, -1]];[4, 1];0;1;3;5;3
8724;437;[[-1, 3, -5], [-1], [-4, -1]];[1, 3];0;1;3;5;3
8725;437;[[-1, 3, -5], [-1], [-4, -1]];[2, 4];0;1;3;5;3
8726;437;[[-1, 3, -5], [-1], [-4, -1]];[-4, 3, 1];0;1;3;5;3
8727;437;[[-1, 3, -5], [-1], [-4, -1]];[-2, -4, 3];0;1;3;5;3
8728;437;[[-1, 3, -5], [-1], [-4, -1]];[1, 4];0;1;3;5;3
8729;437;[[-1, 3, -5], [-1], [-4, -1]];[-3, 2, 1];0;0;3;5;3
8730;437;[[-1, 3, -5], [-1], [-4, -1]];[3, 4, -2];0;1;3;5;3
8731;437;[[-1, 3, -5], [-1], [-4, -1]];[4, 2];0;1;3;5;3
8732;437;[[-1, 3, -5], [-1], [-4, -1]];[-3, 4];0;1;3;5;3
8733;437;[[-1, 3, -5], [-1], [-4, -1]];[1, 2];0;0;3;5;3
8734;437;[[-1, 3, -5], [-1], [-4, -1]];[2, -4];0;0;3;5;3
8735;437;[[-1, 3, -5], [-1], [-4, -1]];[-2, 3];0;1;3;5;3
8736;437;[[-1, 3, -5], [-1], [-4, -1]];[-4, 3, 2];0;1;3;5;3
8737;437;[[-1, 3, -5], [-1], [-4, -1]];[2, -3, -5];0;0;3;5;3
8738;437;[[-1, 3, -5], [-1], [-4, -1]];[2, 1];0;0;3;5;3
8739;437;[[-1, 3, -5], [-1], [-4, -1]];[-3, -2];0;1;3;5;3
8740;437;[[-1, 3, -5], [-1], [-4, -1]];[1, -3];0;0;3;5;3
8741;438;[[1], [-3]];[1, -3];1;0;3;5;2
8742;438;[[1], [-3]];[3, -2, -5];0;0;3;5;2
8743;438;[[1], [-3]];[-5, -4];0;0;3;5;2
8744;438;[[1], [-3]];[1, 2, 4];1;0;3;5;2
8745;438;[[1], [-3]];[-3, -5, -4];1;0;3;5;2
8746;438;[[1], [-3]];[3, 2];0;1;3;5;2
8747;438;[[1], [-3]];[4, 1, 3];1;0;3;5;2
8748;438;[[1], [-3]];[3, -2, -1];0;0;3;5;2
8749;438;[[1], [-3]];[3, -2, 4];0;1;3;5;2
8750;438;[[1], [-3]];[-5, -2];0;0;3;5;2
8751;438;[[1], [-3]];[3, 1];1;0;3;5;2
8752;438;[[1], [-3]];[1, 2, -5];1;0;3;5;2
8753;438;[[1], [-3]];[2, -1];0;1;3;5;2
8754;438;[[1], [-3]];[3, -5, 4];0;1;3;5;2
8755;438;[[1], [-3]];[-3, -4];1;0;3;5;2
8756;438;[[1], [-3]];[-4, -3];1;0;3;5;2
8757;438;[[1], [-3]];[-4, -1, -2];0;0;3;5;2
8758;438;[[1], [-3]];[-1, 3];0;0;3;5;2
8759;438;[[1], [-3]];[2, -5, -4];0;1;3;5;2
8760;438;[[1], [-3]];[-1, 4];0;1;3;5;2
8761;439;[[4, -3, 2], [-5, -2, -1], [3, 4, 1]];[-3, 4];0;0;3;5;3
8762;439;[[4, -3, 2], [-5, -2, -1], [3, 4, 1]];[-1, 3, 4];1;0;3;5;3
8763;439;[[4, -3, 2], [-5, -2, -1], [3, 4, 1]];[3, -5, 4];1;0;3;5;3
8764;439;[[4, -3, 2], [-5, -2, -1], [3, 4, 1]];[-5, 3];1;0;3;5;3
8765;439;[[4, -3, 2], [-5, -2, -1], [3, 4, 1]];[-1, -3];0;0;3;5;3
8766;439;[[4, -3, 2], [-5, -2, -1], [3, 4, 1]];[-3, -5, -1];1;0;3;5;3
8767;439;[[4, -3, 2], [-5, -2, -1], [3, 4, 1]];[-4, 3];1;0;3;5;3
8768;439;[[4, -3, 2], [-5, -2, -1], [3, 4, 1]];[4, 2];1;0;3;5;3
8769;439;[[4, -3, 2], [-5, -2, -1], [3, 4, 1]];[1, -2];0;1;3;5;3
8770;439;[[4, -3, 2], [-5, -2, -1], [3, 4, 1]];[-5, -1, -4];1;0;3;5;3
8771;439;[[4, -3, 2], [-5, -2, -1], [3, 4, 1]];[-1, 2];1;0;3;5;3
8772;439;[[4, -3, 2], [-5, -2, -1], [3, 4, 1]];[-5, 3, 2];1;0;3;5;3
8773;439;[[4, -3, 2], [-5, -2, -1], [3, 4, 1]];[3, -2, -4];1;0;3;5;3
8774;439;[[4, -3, 2], [-5, -2, -1], [3, 4, 1]];[2, 4];1;0;3;5;3
8775;439;[[4, -3, 2], [-5, -2, -1], [3, 4, 1]];[1, -4];0;1;3;5;3
8776;439;[[4, -3, 2], [-5, -2, -1], [3, 4, 1]];[4, 3, 1];1;0;3;5;3
8777;439;[[4, -3, 2], [-5, -2, -1], [3, 4, 1]];[3, -4, -5];1;0;3;5;3
8778;439;[[4, -3, 2], [-5, -2, -1], [3, 4, 1]];[-5, -2, -3];1;0;3;5;3
8779;439;[[4, -3, 2], [-5, -2, -1], [3, 4, 1]];[-5, -4, 3];1;0;3;5;3
8780;439;[[4, -3, 2], [-5, -2, -1], [3, 4, 1]];[4, 1];0;1;3;5;3
8781;440;[[4, -5, -2], [-4]];[-5, 3];1;0;3;5;2
8782;440;[[4, -5, -2], [-4]];[1, -3];0;0;3;5;2
8783;440;[[4, -5, -2], [-4]];[-1, -5];1;0;3;5;2
8784;440;[[4, -5, -2], [-4]];[2, -1];0;1;3;5;2
8785;440;[[4, -5, -2], [-4]];[1, -3, -5];1;0;3;5;2
8786;440;[[4, -5, -2], [-4]];[-5, 2, -1];1;0;3;5;2
8787;440;[[4, -5, -2], [-4]];[-3, 1];0;0;3;5;2
8788;440;[[4, -5, -2], [-4]];[-4, -1, 2];1;0;3;5;2
8789;440;[[4, -5, -2], [-4]];[2, 1];0;0;3;5;2
8790;440;[[4, -5, -2], [-4]];[-4, 2];1;0;3;5;2
8791;440;[[4, -5, -2], [-4]];[4, -3, 1];0;0;3;5;2
8792;440;[[4, -5, -2], [-4]];[4, -5];1;0;3;5;2
8793;440;[[4, -5, -2], [-4]];[-5, 4];1;0;3;5;2
8794;440;[[4, -5, -2], [-4]];[-2, -5];1;0;3;5;2
8795;440;[[4, -5, -2], [-4]];[-3, -1];0;1;3;5;2
8796;440;[[4, -5, -2], [-4]];[4, -2];0;1;3;5;2
8797;440;[[4, -5, -2], [-4]];[-2, -1, 4];0;1;3;5;2
8798;440;[[4, -5, -2], [-4]];[4, 2];0;0;3;5;2
8799;440;[[4, -5, -2], [-4]];[-2, -5, 4];1;0;3;5;2
8800;440;[[4, -5, -2], [-4]];[1, -2];0;1;3;5;2
8801;441;[[-2], [2, -3, -1]];[3, 4, 2];0;0;3;5;2
8802;441;[[-2], [2, -3, -1]];[2, 4];0;0;3;5;2
8803;441;[[-2], [2, -3, -1]];[3, -1, 4];0;0;3;5;2
8804;441;[[-2], [2, -3, -1]];[-5, 4, 2];0;0;3;5;2
8805;441;[[-2], [2, -3, -1]];[1, -2, 4];1;0;3;5;2
8806;441;[[-2], [2, -3, -1]];[4, -2, 3];1;0;3;5;2
8807;441;[[-2], [2, -3, -1]];[3, 1, 2];0;1;3;5;2
8808;441;[[-2], [2, -3, -1]];[2, 1];0;1;3;5;2
8809;441;[[-2], [2, -3, -1]];[-3, 2];1;0;3;5;2
8810;441;[[-2], [2, -3, -1]];[-2, 3, 4];1;0;3;5;2
8811;441;[[-2], [2, -3, -1]];[2, -3];1;0;3;5;2
8812;441;[[-2], [2, -3, -1]];[4, 2];0;0;3;5;2
8813;441;[[-2], [2, -3, -1]];[-3, -4, -1];1;0;3;5;2
8814;441;[[-2], [2, -3, -1]];[2, -4];0;1;3;5;2
8815;441;[[-2], [2, -3, -1]];[2, -4, -5];0;1;3;5;2
8816;441;[[-2], [2, -3, -1]];[2, -5, -4];0;1;3;5;2
8817;441;[[-2], [2, -3, -1]];[-1, -2, -4];1;0;3;5;2
8818;441;[[-2], [2, -3, -1]];[-5, -3];1;0;3;5;2
8819;441;[[-2], [2, -3, -1]];[-5, 3];0;0;3;5;2
8820;441;[[-2], [2, -3, -1]];[-5, -4];0;1;3;5;2
8821;442;[[-5, -1, -4], [4], [2, -4, 3]];[-1, -4];0;0;3;5;3
8822;442;[[-5, -1, -4], [4], [2, -4, 3]];[-3, -2];0;0;3;5;3
8823;442;[[-5, -1, -4], [4], [2, -4, 3]];[4, -5, -3];1;0;3;5;3
8824;442;[[-5, -1, -4], [4], [2, -4, 3]];[-2, 4];1;0;3;5;3
8825;442;[[-5, -1, -4], [4], [2, -4, 3]];[-3, -1, 2];1;0;3;5;3
8826;442;[[-5, -1, -4], [4], [2, -4, 3]];[-4, 2, -1];1;0;3;5;3
8827;442;[[-5, -1, -4], [4], [2, -4, 3]];[-2, -3];0;0;3;5;3
8828;442;[[-5, -1, -4], [4], [2, -4, 3]];[-1, -5, 4];1;0;3;5;3
8829;442;[[-5, -1, -4], [4], [2, -4, 3]];[1, -4, 3];0;1;3;5;3
8830;442;[[-5, -1, -4], [4], [2, -4, 3]];[-1, 2, -3];1;0;3;5;3
8831;442;[[-5, -1, -4], [4], [2, -4, 3]];[3, -1];0;1;3;5;3
8832;442;[[-5, -1, -4], [4], [2, -4, 3]];[1, -4];0;1;3;5;3
8833;442;[[-5, -1, -4], [4], [2, -4, 3]];[2, -3];1;0;3;5;3
8834;442;[[-5, -1, -4], [4], [2, -4, 3]];[4, -5];1;0;3;5;3
8835;442;[[-5, -1, -4], [4], [2, -4, 3]];[-5, 1, 2];1;0;3;5;3
8836;442;[[-5, -1, -4], [4], [2, -4, 3]];[2, 4, 3];1;0;3;5;3
8837;442;[[-5, -1, -4], [4], [2, -4, 3]];[-1, -3, -5];1;0;3;5;3
8838;442;[[-5, -1, -4], [4], [2, -4, 3]];[-2, 3, 4];1;0;3;5;3
8839;442;[[-5, -1, -4], [4], [2, -4, 3]];[2, -1];1;0;3;5;3
8840;442;[[-5, -1, -4], [4], [2, -4, 3]];[1, -3, 2];1;0;3;5;3
8841;443;[[-3], [1, 4]];[3, -5];0;0;3;5;2
8842;443;[[-3], [1, 4]];[-5, -4];0;0;3;5;2
8843;443;[[-3], [1, 4]];[2, 1, 3];0;0;3;5;2
8844;443;[[-3], [1, 4]];[-4, -2];0;1;3;5;2
8845;443;[[-3], [1, 4]];[-4, -2, -1];0;1;3;5;2
8846;443;[[-3], [1, 4]];[1, -3];1;0;3;5;2
8847;443;[[-3], [1, 4]];[1, -4, -2];0;1;3;5;2
8848;443;[[-3], [1, 4]];[-1, -4, -5];0;1;3;5;2
8849;443;[[-3], [1, 4]];[-2, 3, -5];0;1;3;5;2
8850;443;[[-3], [1, 4]];[-3, 2];1;0;3;5;2
8851;443;[[-3], [1, 4]];[-2, -1, -3];1;0;3;5;2
8852;443;[[-3], [1, 4]];[-4, -5, 2];0;0;3;5;2
8853;443;[[-3], [1, 4]];[-4, -3];1;0;3;5;2
8854;443;[[-3], [1, 4]];[4, 3, -5];1;0;3;5;2
8855;443;[[-3], [1, 4]];[-5, 4, 1];1;0;3;5;2
8856;443;[[-3], [1, 4]];[1, 3];0;0;3;5;2
8857;443;[[-3], [1, 4]];[2, 1, -3];1;0;3;5;2
8858;443;[[-3], [1, 4]];[3, -2];0;1;3;5;2
8859;443;[[-3], [1, 4]];[3, -4];0;0;3;5;2
8860;443;[[-3], [1, 4]];[-2, -3];1;0;3;5;2
8861;444;[[-4], [-2, -1, -5]];[-3, -1, -5];1;0;3;5;2
8862;444;[[-4], [-2, -1, -5]];[-2, -3];0;0;3;5;2
8863;444;[[-4], [-2, -1, -5]];[1, -3];0;0;3;5;2
8864;444;[[-4], [-2, -1, -5]];[3, 1];0;1;3;5;2
8865;444;[[-4], [-2, -1, -5]];[-3, -4];1;0;3;5;2
8866;444;[[-4], [-2, -1, -5]];[-3, 1, 2];0;1;3;5;2
8867;444;[[-4], [-2, -1, -5]];[4, -1];0;1;3;5;2
8868;444;[[-4], [-2, -1, -5]];[-4, -5, 2];1;0;3;5;2
8869;444;[[-4], [-2, -1, -5]];[-1, -5, -3];1;0;3;5;2
8870;444;[[-4], [-2, -1, -5]];[-4, 2];1;0;3;5;2
8871;444;[[-4], [-2, -1, -5]];[-3, -1];0;1;3;5;2
8872;444;[[-4], [-2, -1, -5]];[3, -2];0;1;3;5;2
8873;444;[[-4], [-2, -1, -5]];[4, 3];0;1;3;5;2
8874;444;[[-4], [-2, -1, -5]];[-3, -5, -1];1;0;3;5;2
8875;444;[[-4], [-2, -1, -5]];[-5, 2, -1];1;0;3;5;2
8876;444;[[-4], [-2, -1, -5]];[-5, -1];1;0;3;5;2
8877;444;[[-4], [-2, -1, -5]];[-4, -3, -5];1;0;3;5;2
8878;444;[[-4], [-2, -1, -5]];[-5, -4];1;0;3;5;2
8879;444;[[-4], [-2, -1, -5]];[-4, -2, -5];1;0;3;5;2
8880;444;[[-4], [-2, -1, -5]];[3, -2, 4];0;1;3;5;2
8881;445;[[1, -4], [3, -4]];[-4, 2];1;0;3;5;2
8882;445;[[1, -4], [3, -4]];[-5, 3, 2];0;0;3;5;2
8883;445;[[1, -4], [3, -4]];[-5, -2, -4];1;0;3;5;2
8884;445;[[1, -4], [3, -4]];[4, -5, -2];0;1;3;5;2
8885;445;[[1, -4], [3, -4]];[-2, -3];0;1;3;5;2
8886;445;[[1, -4], [3, -4]];[4, -1];0;0;3;5;2
8887;445;[[1, -4], [3, -4]];[-2, 3];0;1;3;5;2
8888;445;[[1, -4], [3, -4]];[3, 2, -5];0;0;3;5;2
8889;445;[[1, -4], [3, -4]];[2, 4, -1];0;0;3;5;2
8890;445;[[1, -4], [3, -4]];[-2, -1];0;1;3;5;2
8891;445;[[1, -4], [3, -4]];[-4, -1, -2];1;0;3;5;2
8892;445;[[1, -4], [3, -4]];[2, 4];0;0;3;5;2
8893;445;[[1, -4], [3, -4]];[-2, -4, -1];1;0;3;5;2
8894;445;[[1, -4], [3, -4]];[1, -2, 4];0;1;3;5;2
8895;445;[[1, -4], [3, -4]];[-4, -1, 3];1;0;3;5;2
8896;445;[[1, -4], [3, -4]];[2, -1];0;0;3;5;2
8897;445;[[1, -4], [3, -4]];[-5, -1, -2];0;1;3;5;2
8898;445;[[1, -4], [3, -4]];[-3, 4, -2];0;1;3;5;2
8899;445;[[1, -4], [3, -4]];[4, -2, 1];0;1;3;5;2
8900;445;[[1, -4], [3, -4]];[-2, -5, -1];0;1;3;5;2
8901;446;[[4, -1], [2, 3], [-3, 1]];[2, -4, 1];1;0;3;5;3
8902;446;[[4, -1], [2, 3], [-3, 1]];[2, -5, -3];1;0;3;5;3
8903;446;[[4, -1], [2, 3], [-3, 1]];[2, -1, 4];1;0;3;5;3
8904;446;[[4, -1], [2, 3], [-3, 1]];[4, 2];1;0;3;5;3
8905;446;[[4, -1], [2, 3], [-3, 1]];[-4, -5];0;0;3;5;3
8906;446;[[4, -1], [2, 3], [-3, 1]];[-4, -2];0;0;3;5;3
8907;446;[[4, -1], [2, 3], [-3, 1]];[4, -5];0;1;3;5;3
8908;446;[[4, -1], [2, 3], [-3, 1]];[-5, 3, 1];0;0;3;5;3
8909;446;[[4, -1], [2, 3], [-3, 1]];[4, 3];0;1;3;5;3
8910;446;[[4, -1], [2, 3], [-3, 1]];[-2, -5, 4];0;1;3;5;3
8911;446;[[4, -1], [2, 3], [-3, 1]];[3, -2, -5];0;0;3;5;3
8912;446;[[4, -1], [2, 3], [-3, 1]];[-2, -5];0;0;3;5;3
8913;446;[[4, -1], [2, 3], [-3, 1]];[-4, 1];0;0;3;5;3
8914;446;[[4, -1], [2, 3], [-3, 1]];[-3, -2];1;0;3;5;3
8915;446;[[4, -1], [2, 3], [-3, 1]];[-5, 2, 4];1;0;3;5;3
8916;446;[[4, -1], [2, 3], [-3, 1]];[-1, -2];1;0;3;5;3
8917;446;[[4, -1], [2, 3], [-3, 1]];[-5, -3];1;0;3;5;3
8918;446;[[4, -1], [2, 3], [-3, 1]];[-1, -2, -3];1;0;3;5;3
8919;446;[[4, -1], [2, 3], [-3, 1]];[2, 4, 1];1;0;3;5;3
8920;446;[[4, -1], [2, 3], [-3, 1]];[-5, -1];1;0;3;5;3
8921;447;[[-5, -3], [1, -5]];[3, 1];0;0;3;5;2
8922;447;[[-5, -3], [1, -5]];[-2, -1];0;1;3;5;2
8923;447;[[-5, -3], [1, -5]];[-3, -1];0;1;3;5;2
8924;447;[[-5, -3], [1, -5]];[-2, -3];0;1;3;5;2
8925;447;[[-5, -3], [1, -5]];[2, -3, 1];0;1;3;5;2
8926;447;[[-5, -3], [1, -5]];[2, -4];0;1;3;5;2
8927;447;[[-5, -3], [1, -5]];[-3, -4, 2];0;1;3;5;2
8928;447;[[-5, -3], [1, -5]];[-2, -1, -3];0;1;3;5;2
8929;447;[[-5, -3], [1, -5]];[-1, 3];0;1;3;5;2
8930;447;[[-5, -3], [1, -5]];[1, 4, -3];0;1;3;5;2
8931;447;[[-5, -3], [1, -5]];[-2, -4];0;1;3;5;2
8932;447;[[-5, -3], [1, -5]];[1, -2];0;0;3;5;2
8933;447;[[-5, -3], [1, -5]];[-4, 3];0;1;3;5;2
8934;447;[[-5, -3], [1, -5]];[1, 4, 3];0;0;3;5;2
8935;447;[[-5, -3], [1, -5]];[-5, -4];1;0;3;5;2
8936;447;[[-5, -3], [1, -5]];[-4, -1, 3];0;1;3;5;2
8937;447;[[-5, -3], [1, -5]];[-1, -5, 3];1;0;3;5;2
8938;447;[[-5, -3], [1, -5]];[1, -5, 3];1;0;3;5;2
8939;447;[[-5, -3], [1, -5]];[1, 2];0;1;3;5;2
8940;447;[[-5, -3], [1, -5]];[-1, -2];0;1;3;5;2
8941;448;[[-2, -1], [-5], [2, -3]];[-1, -4];0;0;3;5;3
8942;448;[[-2, -1], [-5], [2, -3]];[2, -1, 4];0;1;3;5;3
8943;448;[[-2, -1], [-5], [2, -3]];[4, 2, -5];1;0;3;5;3
8944;448;[[-2, -1], [-5], [2, -3]];[-2, -5];1;0;3;5;3
8945;448;[[-2, -1], [-5], [2, -3]];[4, 1, 3];0;1;3;5;3
8946;448;[[-2, -1], [-5], [2, -3]];[-5, 1, 2];1;0;3;5;3
8947;448;[[-2, -1], [-5], [2, -3]];[4, -1];0;1;3;5;3
8948;448;[[-2, -1], [-5], [2, -3]];[3, -2, 4];1;0;3;5;3
8949;448;[[-2, -1], [-5], [2, -3]];[-3, 2];1;0;3;5;3
8950;448;[[-2, -1], [-5], [2, -3]];[1, 4, 2];0;1;3;5;3
8951;448;[[-2, -1], [-5], [2, -3]];[2, 1];0;1;3;5;3
8952;448;[[-2, -1], [-5], [2, -3]];[-4, 2, -1];0;0;3;5;3
8953;448;[[-2, -1], [-5], [2, -3]];[4, -5];1;0;3;5;3
8954;448;[[-2, -1], [-5], [2, -3]];[-5, 2];1;0;3;5;3
8955;448;[[-2, -1], [-5], [2, -3]];[-3, -2, -1];1;0;3;5;3
8956;448;[[-2, -1], [-5], [2, -3]];[1, -3, -4];1;0;3;5;3
8957;448;[[-2, -1], [-5], [2, -3]];[-1, 4];0;1;3;5;3
